command_id,command_type,complexity,method,valid_json,rejected,rejection_category,schema_valid,semantic_valid,compilation_success,executable,retry_count,attempt_count,latency_ms,prompt_tokens,completion_tokens,error_type,error_detail,payload_json,compiled_json,goals_json,valid_input,expected_error,correct_rejection,false_executable,missing_field_count,required_field_slots,invalid_uav_count,uav_reference_count,invalid_formation_count,formation_task_count
simple_07,simple,1,lfs_schema_semantic,true,false,,true,true,true,true,0,1,5255,585,393,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[3,8,3],""r"":3,""T"":12,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":12.0,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[3.0,8.0,3.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5],""goals"":[[6.0,8.0,3.0],[3.9270509831248424,10.853169548885461,3.0],[0.5729490168751581,9.76335575687742,3.0],[0.5729490168751572,6.236644243122581,3.0],[3.9270509831248415,5.146830451114539,3.0]]}]",true,,false,false,0,8,0,5,0,1
simple_08,simple,2,lfs_schema,true,false,,true,false,true,true,0,1,6803,585,497,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4],""F"":""Line"",""c"":[1,-1,4],""r"":2,""T"":8,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8.0,""uav_id"":[1,2,3,4],""uav_count"":4,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1.0,-1.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3,4],""goals"":[[-2.0,-1.0,4.0],[0.0,-1.0,4.0],[2.0,-1.0,4.0],[4.0,-1.0,4.0]]}]",true,,false,false,0,8,0,4,0,1
simple_08,simple,2,task_json_no_schema,true,false,,false,false,true,true,0,1,10320,513,780,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8,""uav_id"":[1,2,3,4],""uav_count"":4,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1,-1,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8,""uav_id"":[1,2,3,4],""uav_count"":4,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1,-1,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2}}]}","[{""uav_ids"":[1,2,3,4],""goals"":[[-2.0,-1.0,4.0],[0.0,-1.0,4.0],[2.0,-1.0,4.0],[4.0,-1.0,4.0]]}]",true,,false,false,0,12,0,4,0,1
simple_08,simple,2,lfs_schema_semantic,true,false,,true,true,true,true,0,1,4574,585,385,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4],""F"":""Line"",""c"":[1,-1,4],""r"":2,""T"":8,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8.0,""uav_id"":[1,2,3,4],""uav_count"":4,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1.0,-1.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3,4],""goals"":[[-2.0,-1.0,4.0],[0.0,-1.0,4.0],[2.0,-1.0,4.0],[4.0,-1.0,4.0]]}]",true,,false,false,0,8,0,4,0,1
simple_07,simple,1,direct_waypoint,true,false,,false,false,true,true,0,1,25167,471,1786,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Circle"",""duration"":12,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[6.0,8.0,3.0]},{""uav_id"":2,""goal"":[3.927,10.853,3.0]},{""uav_id"":3,""goal"":[0.573,9.763,3.0]},{""uav_id"":4,""goal"":[0.573,6.237,3.0]},{""uav_id"":5,""goal"":[3.927,5.147,3.0]}]}]}",,"[{""uav_ids"":[1,2,3,4,5],""goals"":[[6.0,8.0,3.0],[3.927,10.853,3.0],[0.573,9.763,3.0],[0.573,6.237,3.0],[3.927,5.147,3.0]]}]",true,,false,false,0,7,0,5,0,1
simple_09,simple,1,task_json_no_schema,true,false,,false,false,true,true,0,1,5975,516,510,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":10,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2,0,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Sphere"",""formation_radius"":2.5}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":10,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2,0,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Sphere"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[2.0,2.5,5.0],[0.5252622438433603,1.5,6.350980588523048],[2.214148415949579,0.4999999999999999,2.5598892533439623],[3.4903647490784038,-0.4999999999999999,6.943916900154033],[0.030573029369142635,-1.5000000000000002,4.651636099241377],[2.0,-2.5,5.0]]}]",true,,false,false,0,12,0,6,0,1
simple_09,simple,1,lfs_schema,true,false,,true,false,true,true,0,1,6201,588,570,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Sphere"",""c"":[2,0,5],""r"":2.5,""T"":10,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":10.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2.0,0.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Sphere"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[2.0,2.5,5.0],[0.5252622438433603,1.5,6.350980588523048],[2.214148415949579,0.4999999999999999,2.5598892533439623],[3.4903647490784038,-0.4999999999999999,6.943916900154033],[0.030573029369142635,-1.5000000000000002,4.651636099241377],[2.0,-2.5,5.0]]}]",true,,false,false,0,8,0,6,0,1
simple_09,simple,1,lfs_schema_semantic,true,false,,true,true,true,true,0,1,8032,588,682,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Sphere"",""c"":[2,0,5],""r"":2.5,""T"":10,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":10.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2.0,0.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Sphere"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[2.0,2.5,5.0],[0.5252622438433603,1.5,6.350980588523048],[2.214148415949579,0.4999999999999999,2.5598892533439623],[3.4903647490784038,-0.4999999999999999,6.943916900154033],[0.030573029369142635,-1.5000000000000002,4.651636099241377],[2.0,-2.5,5.0]]}]",true,,false,false,0,8,0,6,0,1
simple_09,simple,1,direct_waypoint,true,false,,false,false,true,true,0,1,17792,474,1380,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Sphere"",""duration"":10,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[4.5,0,5]},{""uav_id"":2,""goal"":[-0.5,0,5]},{""uav_id"":3,""goal"":[2,2.5,5]},{""uav_id"":4,""goal"":[2,-2.5,5]},{""uav_id"":5,""goal"":[2,0,7.5]},{""uav_id"":6,""goal"":[2,0,2.5]}]}]}",,"[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[4.5,0.0,5.0],[-0.5,0.0,5.0],[2.0,2.5,5.0],[2.0,-2.5,5.0],[2.0,0.0,7.5],[2.0,0.0,2.5]]}]",true,,false,false,0,7,0,6,0,1
simple_08,simple,2,direct_waypoint,true,false,,false,false,true,true,0,1,32263,471,2125,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Line"",""duration"":8,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[-2,-1,4]},{""uav_id"":2,""goal"":[0,-1,4]},{""uav_id"":3,""goal"":[2,-1,4]},{""uav_id"":4,""goal"":[4,-1,4]}]}]}",,"[{""uav_ids"":[1,2,3,4],""goals"":[[-2.0,-1.0,4.0],[0.0,-1.0,4.0],[2.0,-1.0,4.0],[4.0,-1.0,4.0]]}]",true,,false,false,0,7,0,4,0,1
simple_10,simple,2,lfs_schema,true,false,,true,false,true,true,0,1,6827,586,469,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3],""F"":""Triangle"",""c"":[-1,2,4],""r"":2,""T"":6,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6.0,""uav_id"":[1,2,3],""uav_count"":3,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-1.0,2.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Triangle"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3],""goals"":[[1.0,2.0,4.0],[-1.9999999999999996,3.7320508075688776,4.0],[-2.000000000000001,0.26794919243112325,4.0]]}]",true,,false,false,0,8,0,3,0,1
simple_10,simple,2,task_json_no_schema,true,false,,false,false,true,true,0,1,11627,514,920,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6,""uav_id"":[1,2,3],""uav_count"":3,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-1,2,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Triangle"",""formation_radius"":2}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6,""uav_id"":[1,2,3],""uav_count"":3,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-1,2,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Triangle"",""formation_radius"":2}}]}","[{""uav_ids"":[1,2,3],""goals"":[[1.0,2.0,4.0],[-1.9999999999999996,3.7320508075688776,4.0],[-2.000000000000001,0.26794919243112325,4.0]]}]",true,,false,false,0,12,0,3,0,1
simple_10,simple,2,lfs_schema_semantic,true,false,,true,true,true,true,0,1,8024,586,682,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3],""F"":""Triangle"",""c"":[-1,2,4],""r"":2,""T"":6,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6.0,""uav_id"":[1,2,3],""uav_count"":3,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-1.0,2.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Triangle"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3],""goals"":[[1.0,2.0,4.0],[-1.9999999999999996,3.7320508075688776,4.0],[-2.000000000000001,0.26794919243112325,4.0]]}]",true,,false,false,0,8,0,3,0,1
simple_11,simple,1,lfs_schema,true,false,,true,false,true,true,0,1,6994,587,537,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Polygon"",""c"":[5,-3,5],""r"":3,""T"":9,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[5.0,-3.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[8.0,-3.0,5.0],[6.5,-0.401923788646684,5.0],[3.500000000000001,-0.401923788646684,5.0],[2.0,-2.9999999999999996,5.0],[3.4999999999999987,-5.598076211353315,5.0],[6.5,-5.598076211353316,5.0]]}]",true,,false,false,0,8,0,6,0,1
simple_11,simple,1,task_json_no_schema,true,false,,false,false,true,true,0,1,8066,515,669,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[5,-3,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[5,-3,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[8.0,-3.0,5.0],[6.5,-0.401923788646684,5.0],[3.500000000000001,-0.401923788646684,5.0],[2.0,-2.9999999999999996,5.0],[3.4999999999999987,-5.598076211353315,5.0],[6.5,-5.598076211353316,5.0]]}]",true,,false,false,0,12,0,6,0,1
simple_11,simple,1,lfs_schema_semantic,true,false,,true,true,true,true,0,1,4719,587,366,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Polygon"",""c"":[5,-3,5],""r"":3,""T"":9,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[5.0,-3.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[8.0,-3.0,5.0],[6.5,-0.401923788646684,5.0],[3.500000000000001,-0.401923788646684,5.0],[2.0,-2.9999999999999996,5.0],[3.4999999999999987,-5.598076211353315,5.0],[6.5,-5.598076211353316,5.0]]}]",true,,false,false,0,8,0,6,0,1
simple_10,simple,2,direct_waypoint,true,false,,false,false,true,true,0,1,31884,472,2172,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Triangle"",""duration"":6,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[1,2,4]},{""uav_id"":2,""goal"":[-2,3.732,4]},{""uav_id"":3,""goal"":[-2,0.268,4]}]}]}",,"[{""uav_ids"":[1,2,3],""goals"":[[1.0,2.0,4.0],[-2.0,3.732,4.0],[-2.0,0.268,4.0]]}]",true,,false,false,0,7,0,3,0,1
simple_11,simple,1,direct_waypoint,true,false,,false,false,true,true,0,1,24840,473,1883,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Polygon"",""duration"":9,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[8,-3,5]},{""uav_id"":2,""goal"":[6.5,-0.402,5]},{""uav_id"":3,""goal"":[3.5,-0.402,5]},{""uav_id"":4,""goal"":[2,-3,5]},{""uav_id"":5,""goal"":[3.5,-5.598,5]},{""uav_id"":6,""goal"":[6.5,-5.598,5]}]}]}",,"[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[8.0,-3.0,5.0],[6.5,-0.402,5.0],[3.5,-0.402,5.0],[2.0,-3.0,5.0],[3.5,-5.598,5.0],[6.5,-5.598,5.0]]}]",true,,false,false,0,7,0,6,0,1
simple_12,simple,2,task_json_no_schema,true,false,,false,false,true,true,0,1,11063,518,937,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7,""uav_id"":[2,3,4,5,6],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1,4,3],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":1.5}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7,""uav_id"":[2,3,4,5,6],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1,4,3],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":1.5}}]}","[{""uav_ids"":[2,3,4,5,6],""goals"":[[-2.0,4.0,3.0],[-0.5,4.0,3.0],[1.0,4.0,3.0],[2.5,4.0,3.0],[4.0,4.0,3.0]]}]",true,,false,false,0,12,0,5,0,1
simple_12,simple,2,lfs_schema_semantic,true,false,,true,true,true,true,0,1,5196,590,401,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[2,3,4,5,6],""F"":""Line"",""c"":[1,4,3],""r"":1.5,""T"":7,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7.0,""uav_id"":[2,3,4,5,6],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1.0,4.0,3.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":1.5}}]}","[{""uav_ids"":[2,3,4,5,6],""goals"":[[-2.0,4.0,3.0],[-0.5,4.0,3.0],[1.0,4.0,3.0],[2.5,4.0,3.0],[4.0,4.0,3.0]]}]",true,,false,false,0,8,0,5,0,1
simple_12,simple,2,lfs_schema,true,false,,true,false,true,true,0,1,12044,590,907,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[2,3,4,5,6],""F"":""Lineup"",""c"":[1,4,3],""r"":1.5,""T"":7,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7.0,""uav_id"":[2,3,4,5,6],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1.0,4.0,3.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Lineup"",""formation_radius"":1.5}}]}","[{""uav_ids"":[2,3,4,5,6],""goals"":[[-2.0,4.0,3.0],[-0.5,4.0,3.0],[1.0,4.0,3.0],[2.5,4.0,3.0],[4.0,4.0,3.0]]}]",true,,false,false,0,8,0,5,1,1
simple_12,simple,2,direct_waypoint,true,false,,false,false,true,true,0,1,22797,476,1607,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Line"",""duration"":7,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":2,""goal"":[-2,4,3]},{""uav_id"":3,""goal"":[-0.5,4,3]},{""uav_id"":4,""goal"":[1,4,3]},{""uav_id"":5,""goal"":[2.5,4,3]},{""uav_id"":6,""goal"":[4,4,3]}]}]}",,"[{""uav_ids"":[2,3,4,5,6],""goals"":[[-2.0,4.0,3.0],[-0.5,4.0,3.0],[1.0,4.0,3.0],[2.5,4.0,3.0],[4.0,4.0,3.0]]}]",true,,false,false,0,7,0,5,0,1
